DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/09/2013,10:15,,,40.7652999,-73.8396576,"(40.7652999, -73.8396576)",,,,0,1,0,0,0,0,0,1,Traffic Control Disregarded,,,,,3065868,MOTORCYCLE,,,,
11/09/2013,7:08,,,40.8750199,-73.8186057,"(40.8750199, -73.8186057)",,,,3,2,0,0,0,0,3,2,Unspecified,Unspecified,Unspecified,,,2913767,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
11/08/2013,10:25,BRONX,10474,40.8166622,-73.8879967,"(40.8166622, -73.8879967)",LAFAYETTE AVENUE,HUNTS POINT AVENUE,,0,1,0,1,0,0,0,0,Unspecified,,,,,78132,PICK-UP TRUCK,,,,
11/06/2013,17:55,QUEENS,11367,40.7282837,-73.8294,"(40.7282837, -73.8294)",136 STREET,JEWEL AVENUE,,0,1,0,1,0,0,0,0,Driver Inattention/Distraction,,,,,237395,SPORT UTILITY / STATION WAGON,,,,
11/05/2013,11:05,BRONX,10454,40.8080059,-73.9143306,"(40.8080059, -73.9143306)",BEEKMAN AVENUE,EAST 141 STREET,,2,1,0,1,0,0,2,0,Failure to Yield Right-of-Way,,,,,75471,SPORT UTILITY / STATION WAGON,,,,
11/05/2013,1:29,MANHATTAN,10023,40.7742266,-73.9811136,"(40.7742266, -73.9811136)",COLUMBUS AVENUE,WEST 67 STREET,,1,1,0,0,0,0,1,1,Unspecified,Unspecified,,,,54765,LARGE COM VEH(6 OR MORE TIRES),UNKNOWN,,,
11/02/2013,12:48,BROOKLYN,11205,40.6895074,-73.9701325,"(40.6895074, -73.9701325)",DE KALB AVENUE,CLERMONT AVENUE,,3,1,3,1,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,,193395,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
11/02/2013,0:05,BRONX,10466,40.8934115,-73.8573621,"(40.8934115, -73.8573621)",WHITE PLAINS ROAD,EAST 233 STREET,,0,1,0,1,0,0,0,0,Unspecified,,,,,98813,SPORT UTILITY / STATION WAGON,,,,
10/31/2013,22:38,,,,,,,,,1,1,0,0,0,0,1,1,Fatigued/Drowsy,Unspecified,Unspecified,,,3065849,MOTORCYCLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
10/30/2013,6:38,BRONX,10456,40.8359271,-73.9029039,"(40.8359271, -73.9029039)",THIRD AVENUE,ST PAULS PLACE,,0,1,0,0,0,1,0,0,Passenger Distraction,Unspecified,,,,80277,PASSENGER VEHICLE,BICYCLE,,,
10/28/2013,19:18,BROOKLYN,11207,40.6731495,-73.8961904,"(40.6731495, -73.8961904)",PENNSYLVANIA AVENUE,GLENMORE AVENUE,,0,1,0,1,0,0,0,0,Unspecified,,,,,169123,SPORT UTILITY / STATION WAGON,,,,
10/28/2013,19:27,QUEENS,11433,40.7084277,-73.7805483,"(40.7084277, -73.7805483)",JAMAICA AVENUE,180 STREET,,0,1,0,1,0,0,0,0,Passenger Distraction,,,,,212045,SPORT UTILITY / STATION WAGON,,,,
10/25/2013,12:53,,,,,,DIVISION AVENUE,MARCY AVENUE,,0,1,0,1,0,0,0,0,Unspecified,,,,,197107,BUS,,,,
10/22/2013,4:30,BROOKLYN,11236,40.640239,-73.9194608,"(40.640239, -73.9194608)",RALPH AVENUE,FOSTER AVENUE,,1,1,0,0,0,0,1,1,Traffic Control Disregarded,Other Vehicular,Other Vehicular,,,128796,PASSENGER VEHICLE,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,
10/21/2013,0:08,BROOKLYN,11219,40.6376871,-73.9965194,"(40.6376871, -73.9965194)",49 STREET,11 AVENUE,,0,1,0,1,0,0,0,0,Unspecified,,,,,133733,SPORT UTILITY / STATION WAGON,,,,
10/21/2013,8:02,BRONX,10461,40.8352696,-73.8322408,"(40.8352696, -73.8322408)",EAST TREMONT AVENUE,PURITAN AVENUE,,0,1,0,1,0,0,0,0,Unspecified,Unspecified,,,,91311,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/20/2013,22:15,BROOKLYN,11206,40.6957047,-73.9463647,"(40.6957047, -73.9463647)",TOMPKINS AVENUE,MYRTLE AVENUE,,2,1,0,0,0,0,2,1,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,Unspecified,181929,PASSENGER VEHICLE,VAN,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
10/20/2013,23:20,BROOKLYN,11201,40.6898703,-73.9882988,"(40.6898703, -73.9882988)",SMITH STREET,SCHERMERHORN STREET,,0,1,0,0,0,1,0,0,Passenger Distraction,Unspecified,,,,190714,SPORT UTILITY / STATION WAGON,BICYCLE,,,
10/18/2013,4:42,MANHATTAN,10033,40.8455203,-73.9346852,"(40.8455203, -73.9346852)",AUDUBON AVENUE,WEST 176 STREET,,0,1,0,1,0,0,0,0,Unspecified,,,,,69561,UNKNOWN,,,,
10/17/2013,4:54,BROOKLYN,11236,40.637108,-73.8933748,"(40.637108, -73.8933748)",ROCKAWAY PARKWAY,AVENUE M,,0,1,0,0,0,0,0,1,Unspecified,Unspecified,,,,146802,MOTORCYCLE,PASSENGER VEHICLE,,,
10/13/2013,5:36,,,40.789022,-73.8186415,"(40.789022, -73.8186415)",,,,1,1,0,0,0,0,1,1,Traffic Control Disregarded,,,,,3056701,MOTORCYCLE,,,,
10/11/2013,12:59,BROOKLYN,11234,40.6120748,-73.9277462,"(40.6120748, -73.9277462)",COLEMAN STREET,AVENUE S,,0,1,0,0,0,0,0,1,Unspecified,Unspecified,Unspecified,,,128739,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/11/2013,20:29,BROOKLYN,11236,40.6353138,-73.9004935,"(40.6353138, -73.9004935)",REMSEN AVENUE,AVENUE L,,0,1,0,1,0,0,0,0,Driver Inattention/Distraction,,,,,146761,PASSENGER VEHICLE,,,,
10/11/2013,21:45,QUEENS,11372,40.7568039,-73.8736557,"(40.7568039, -73.8736557)",JUNCTION BOULEVARD,NORTHERN BOULEVARD,,0,1,0,1,0,0,0,0,Backing Unsafely,,,,,283373,SPORT UTILITY / STATION WAGON,,,,
10/10/2013,10:29,BRONX,10460,40.8467812,-73.8837895,"(40.8467812, -73.8837895)",SOUTHERN BOULEVARD,EAST 181 STREET,,0,1,0,1,0,0,0,0,Unspecified,,,,,102021,PICK-UP TRUCK,,,,
10/08/2013,17:15,,,,,,,,S/B PROSPECT PARK WEST & 3RD ST,0,1,0,1,0,0,0,0,Unspecified,,,,,178514,VAN,,,,
10/06/2013,17:38,QUEENS,11355,40.7524887,-73.8268873,"(40.7524887, -73.8268873)",MAIN STREET,CHERRY AVENUE,,0,1,0,1,0,0,0,0,Failure to Yield Right-of-Way,,,,,252454,PASSENGER VEHICLE,,,,
10/04/2013,6:18,,,,,,RICHMOND TERRACE,SIMONSON AVENUE,,0,1,0,1,0,0,0,0,Unspecified,,,,,291585,PASSENGER VEHICLE,,,,
10/04/2013,19:55,QUEENS,11364,40.7502348,-73.7728818,"(40.7502348, -73.7728818)",53 AVENUE,206 STREET,,0,1,0,1,0,0,0,0,Unspecified,,,,,262874,PASSENGER VEHICLE,,,,
10/02/2013,7:16,BRONX,10451,40.8235793,-73.914166,"(40.8235793, -73.914166)",MELROSE AVENUE,EAST 160 STREET,,0,1,0,1,0,0,0,0,Unspecified,,,,,80182,BUS,,,,
10/01/2013,10:50,,,,,,,,P/L OF 2424 HYLAN BLVD,1,1,0,1,0,0,1,0,Driver Inattention/Distraction,,,,,299607,SPORT UTILITY / STATION WAGON,,,,
09/28/2013,5:00,,,,,,,,,6,1,0,0,0,0,6,1,Traffic Control Disregarded,Unspecified,Unspecified,,,2965431,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,,
09/28/2013,23:05,QUEENS,11377,40.7518401,-73.9035714,"(40.7518401, -73.9035714)",BROADWAY,58 STREET,,0,1,0,1,0,0,0,0,Traffic Control Disregarded,,,,,243609,PASSENGER VEHICLE,,,,
09/27/2013,11:37,QUEENS,11433,40.7027402,-73.7984161,"(40.7027402, -73.7984161)",ARCHER AVENUE,160 STREET,,0,1,0,1,0,0,0,0,Drugs (Illegal),,,,,211820,SPORT UTILITY / STATION WAGON,,,,
09/27/2013,15:50,,,,,,,,1672 86 ST(GAS STATION),0,1,0,1,0,0,0,0,Unspecified,,,,,124515,SPORT UTILITY / STATION WAGON,,,,
09/26/2013,11:38,QUEENS,11101,40.74266,-73.9320831,"(40.74266, -73.9320831)",47 AVENUE,33 STREET,,0,1,0,1,0,0,0,0,Passenger Distraction,,,,,243583,UNKNOWN,,,,
09/26/2013,15:23,BROOKLYN,11220,40.6423059,-74.0132314,"(40.6423059, -74.0132314)",5 AVENUE,55 STREET,,0,1,0,1,0,0,0,0,Unspecified,,,,,158953,SPORT UTILITY / STATION WAGON,,,,
09/24/2013,3:45,,,,,,,,,1,1,0,0,0,0,1,1,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,,2889234,PASSENGER VEHICLE,PASSENGER VEHICLE,OTHER,OTHER,
09/23/2013,14:11,,,,,,20 AVENUE,WHITESTONE EXPRESSWAY,,2,1,0,1,0,0,2,0,Outside Car Distraction,,,,,252266,PASSENGER VEHICLE,,,,
09/22/2013,1:32,BRONX,10456,40.8375147,-73.9147732,"(40.8375147, -73.9147732)",GRAND CONCOURSE,MARCY PLACE,,0,1,0,1,0,0,0,0,Unspecified,,,,,87659,LIVERY VEHICLE,,,,
09/21/2013,22:18,QUEENS,11375,40.7214535,-73.8439779,"(40.7214535, -73.8439779)",QUEENS BOULEVARD,71 AVENUE,,0,1,0,1,0,0,0,0,Unspecified,,,,,266864,UNKNOWN,,,,
09/21/2013,16:08,BROOKLYN,11220,40.6357409,-74.0260387,"(40.6357409, -74.0260387)",3 AVENUE,BAY RIDGE AVENUE,,0,1,0,0,0,0,0,1,Prescription Medication,Unspecified,,,,143558,SPORT UTILITY / STATION WAGON,MOTORCYCLE,,,
09/17/2013,11:39,BROOKLYN,11228,40.6203042,-74.0074276,"(40.6203042, -74.0074276)",BAY RIDGE PARKWAY,13 AVENUE,,0,1,0,1,0,0,0,0,Unspecified,Unspecified,,,,143533,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
09/17/2013,15:24,QUEENS,11377,40.7459414,-73.900054,"(40.7459414, -73.900054)",ROOSEVELT AVENUE,64 STREET,,0,1,0,0,0,0,0,1,Traffic Control Disregarded,Unspecified,,,,243469,MOTORCYCLE,SPORT UTILITY / STATION WAGON,,,
09/15/2013,12:39,BROOKLYN,11212,40.6553118,-73.9031775,"(40.6553118, -73.9031775)",LINDEN BOULEVARD,STONE AVENUE,,3,1,0,0,0,0,3,1,Unspecified,Unspecified,,,,162449,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/15/2013,14:58,QUEENS,11373,40.7416789,-73.8675568,"(40.7416789, -73.8675568)",JUNCTION BOULEVARD,50 AVENUE,,0,1,0,1,0,0,0,0,Unspecified,,,,,258079,UNKNOWN,,,,
09/15/2013,4:57,,,,,,EVERGREEN AVENUE,BRUCKNER BOULEVARD,,0,1,0,1,0,0,0,0,Unspecified,,,,,83888,PASSENGER VEHICLE,,,,
09/14/2013,16:28,QUEENS,11105,40.782856,-73.9107303,"(40.782856, -73.9107303)",20 AVENUE,24 STREET,,1,2,0,0,0,0,1,2,Unspecified,Unspecified,,,,277406,MOTORCYCLE,SPORT UTILITY / STATION WAGON,,,
09/13/2013,19:03,QUEENS,11419,40.6906979,-73.8282846,"(40.6906979, -73.8282846)",117 STREET,97 AVENUE,,0,1,0,1,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,207152,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
09/13/2013,21:49,,,,,,QUEENS PLAZA NORTH,27 STREET,,1,1,0,1,0,0,1,0,Other Electronic Device,,,,,243437,SPORT UTILITY / STATION WAGON,,,,
09/12/2013,5:14,,,40.812804,-73.9344344,"(40.812804, -73.9344344)",,,,0,1,0,1,0,0,0,0,Unspecified,,,,,2864908,SPORT UTILITY / STATION WAGON,,,,
09/08/2013,3:08,MANHATTAN,10019,40.7707422,-73.9945485,"(40.7707422, -73.9945485)",WEST SIDE HIGHWAY,WEST 56 STREET,,0,1,0,0,0,0,0,1,Traffic Control Disregarded,,,,,42631,PASSENGER VEHICLE,,,,
09/08/2013,2:18,BRONX,10452,40.8451775,-73.9141598,"(40.8451775, -73.9141598)",JEROME AVENUE,CROSS BX EXPRESSWAY,,0,1,0,1,0,0,0,0,Passenger Distraction,,,,,87586,SPORT UTILITY / STATION WAGON,,,,
09/06/2013,20:12,QUEENS,11368,40.7398367,-73.8671454,"(40.7398367, -73.8671454)",JUNCTION BOULEVARD,CHRISTIE AVENUE,,0,1,0,0,0,0,0,1,Unspecified,,,,,258002,MOTORCYCLE,,,,
09/04/2013,15:38,QUEENS,11101,40.7440288,-73.9261524,"(40.7440288, -73.9261524)",39 STREET,QUEENS BOULEVARD,,0,1,0,0,0,0,0,1,Failure to Yield Right-of-Way,Unspecified,,,,243337,SPORT UTILITY / STATION WAGON,MOTORCYCLE,,,
09/03/2013,19:14,,,,,,LINDEN BOULEVARD,197 STREET,,2,1,0,0,0,0,2,1,Lost Consciousness,Unspecified,Unspecified,,,271024,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/31/2013,3:01,BRONX,10455,40.8113299,-73.9007723,"(40.8113299, -73.9007723)",BRUCKNER BOULEVARD,AUSTIN PLACE,,0,1,0,1,0,0,0,0,Traffic Control Disregarded,,,,,77862,UNKNOWN,,,,
08/31/2013,23:55,,,40.7713758,-73.8771311,"(40.7713758, -73.8771311)",,,,0,1,0,0,0,0,0,1,Unspecified,Unspecified,,,,3107259,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/29/2013,6:42,BROOKLYN,11239,40.644042,-73.8775195,"(40.644042, -73.8775195)",PENNSYLVANIA AVENUE,SEA VIEW AVENUE,,0,1,0,1,0,0,0,0,Unspecified,,,,,168438,BUS,,,,
08/27/2013,20:24,BRONX,10473,40.8198786,-73.857769,"(40.8198786, -73.857769)",WHITE PLAINS ROAD,SEWARD AVENUE,,0,1,0,1,0,0,0,0,Passenger Distraction,,,,,83742,PASSENGER VEHICLE,,,,
08/26/2013,16:12,BROOKLYN,11206,40.7052279,-73.9498375,"(40.7052279, -73.9498375)",BOERUM STREET,BROADWAY,,0,1,0,1,0,0,0,0,Backing Unsafely,,,,,196687,SPORT UTILITY / STATION WAGON,,,,
08/25/2013,20:41,,,40.5839626,-73.9252914,"(40.5839626, -73.9252914)",,,,0,1,0,0,0,0,0,1,Unspecified,,,,,2944071,MOTORCYCLE,,,,
08/24/2013,3:00,QUEENS,11691,40.5933206,-73.7727134,"(40.5933206, -73.7727134)",ROCKAWAY FREEWAY,BEACH 41 STREET,,1,2,0,0,0,0,1,2,Traffic Control Disregarded,Unspecified,,,,203203,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/24/2013,18:03,BROOKLYN,11236,40.63874,-73.8951918,"(40.63874, -73.8951918)",AVENUE L,ROCKAWAY PARKWAY,,0,1,0,0,0,0,0,1,Unspecified,,,,,146571,MOTORCYCLE,,,,
08/24/2013,17:00,BROOKLYN,11203,40.6494525,-73.9407657,"(40.6494525, -73.9407657)",EAST 39 STREET,SNYDER AVENUE,,1,1,0,0,0,0,1,1,Unspecified,Unspecified,,,,138945,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/23/2013,16:55,MANHATTAN,10002,40.721473,-73.9838235,"(40.721473, -73.9838235)",EAST HOUSTON STREET,CLINTON STREET,,0,1,0,1,0,0,0,0,Unspecified,,,,,13308,VAN,,,,
08/23/2013,10:36,,,40.7850321,-73.9405708,"(40.7850321, -73.9405708)",,,,0,1,0,0,0,0,0,1,Traffic Control Disregarded,,,,,2849076,MOTORCYCLE,,,,
08/21/2013,17:25,MANHATTAN,10012,40.7269334,-73.999917,"(40.7269334, -73.999917)",WEST HOUSTON STREET,WEST BROADWAY,,0,1,0,0,0,0,0,1,Physical Disability,Unspecified,,,,3610,MOTORCYCLE,VAN,,,
08/19/2013,21:30,,,,,,,,6601 AVENUE U(PARKING LOT),0,1,0,0,0,0,0,1,Driver Inattention/Distraction,,,,,128448,PASSENGER VEHICLE,,,,
08/17/2013,2:16,MANHATTAN,10022,40.762288,-73.9723632,"(40.762288, -73.9723632)",EAST 57 STREET,MADISON AVENUE,,0,1,0,1,0,0,0,0,Driver Inattention/Distraction,,,,,42419,OTHER,,,,
08/17/2013,4:19,,,,,,AMSTERDAM AVENUE,WEST 167 STREET,,1,1,0,1,0,0,1,0,Unspecified,,,,,69398,MOTORCYCLE,,,,
08/16/2013,4:32,QUEENS,11385,40.7068736,-73.8591426,"(40.7068736, -73.8591426)",WOODHAVEN BOULEVARD,78 AVENUE,,1,1,0,0,0,0,1,1,Unspecified,Unspecified,,,,217328,MOTORCYCLE,PASSENGER VEHICLE,,,
08/16/2013,10:55,,,40.7328333,-73.9741445,"(40.7328333, -73.9741445)",,,,0,1,0,0,0,0,0,1,Unspecified,,,,,2839297,MOTORCYCLE,,,,
08/15/2013,17:05,BROOKLYN,11224,40.5741231,-74.0040784,"(40.5741231, -74.0040784)",SURF AVENUE,BEACH 38 STREET,,1,1,0,0,0,0,1,1,Traffic Control Disregarded,,,,,115384,SPORT UTILITY / STATION WAGON,,,,
08/15/2013,2:03,BROOKLYN,11224,40.5764221,-73.9697655,"(40.5764221, -73.9697655)",WEST BRIGHTON AVENUE,WEST 1 STREET,,1,1,0,0,0,0,1,1,Traffic Control Disregarded,,,,,115380,SPORT UTILITY / STATION WAGON,,,,
08/15/2013,21:10,BROOKLYN,11222,40.7351589,-73.9550724,"(40.7351589, -73.9550724)",MANHATTAN AVENUE,EAGLE STREET,,1,1,0,0,0,0,1,1,Failure to Yield Right-of-Way,Unspecified,,,,200087,PASSENGER VEHICLE,MOTORCYCLE,,,
08/14/2013,18:29,QUEENS,11414,40.6563005,-73.8478533,"(40.6563005, -73.8478533)",160 AVENUE,84 STREET,,0,1,0,0,0,1,0,0,Unspecified,Unspecified,,,,231320,PASSENGER VEHICLE,BICYCLE,,,
08/14/2013,20:31,BROOKLYN,11207,40.6818006,-73.8897736,"(40.6818006, -73.8897736)",JAMAICA AVENUE,BARBEY STREET,,3,1,3,0,0,0,0,1,Traffic Control Disregarded,Unspecified,,,,168269,MOTORCYCLE,PASSENGER VEHICLE,,,
08/12/2013,1:51,QUEENS,11372,40.7550297,-73.8726917,"(40.7550297, -73.8726917)",34 AVENUE,JUNCTION BOULEVARD,,0,1,0,1,0,0,0,0,Unspecified,,,,,282868,UNKNOWN,,,,
08/11/2013,3:44,QUEENS,11104,40.7433745,-73.9205559,"(40.7433745, -73.9205559)",QUEENS BOULEVARD,44 STREET,,0,2,0,1,0,0,0,1,Unspecified,,,,,243103,MOTORCYCLE,,,,
08/11/2013,23:37,QUEENS,11422,40.6367879,-73.740563,"(40.6367879, -73.740563)",ROCKAWAY BOULEVARD,1 STREET,,0,1,0,1,0,0,0,0,Unspecified,,,,,224888,BUS,,,,
08/11/2013,2:38,,,40.6692344,-73.997143,"(40.6692344, -73.997143)",,,,0,1,0,0,0,0,0,1,Traffic Control Disregarded,,,,,2965375,MOTORCYCLE,,,,
08/11/2013,4:35,BROOKLYN,11211,40.7075935,-73.9555418,"(40.7075935, -73.9555418)",BROADWAY,KEAP STREET,,0,1,0,0,0,0,0,1,Traffic Control Disregarded,Unspecified,,,,196593,TAXI,MOTORCYCLE,,,
08/09/2013,20:26,STATEN ISLAND,10304,40.595951,-74.0958614,"(40.595951, -74.0958614)",RICHMOND ROAD,NEWBERRY AVENUE,,2,1,2,1,0,0,0,0,Unspecified,,,,,299141,UNKNOWN,,,,
08/07/2013,4:10,BROOKLYN,11203,40.6444315,-73.9295994,"(40.6444315, -73.9295994)",UTICA AVENUE,CLARENDON ROAD,,0,1,0,0,0,0,0,1,Traffic Control Disregarded,Unspecified,Unspecified,,,138770,PASSENGER VEHICLE,VAN,PICK-UP TRUCK,,
08/06/2013,1:05,,,40.610422,-74.1512,"(40.610422, -74.1512)",,,,0,1,0,0,0,0,0,1,Unspecified,,,,,3107851,PASSENGER VEHICLE,,,,
08/04/2013,0:45,,,,,,WEBSTER AVENUE,EAST 187 STREET,,1,1,0,0,0,0,1,1,Unspecified,Unspecified,,,,101698,OTHER,VAN,,,
08/01/2013,5:10,QUEENS,11413,40.6643263,-73.7466882,"(40.6643263, -73.7466882)",230 PLACE,LANSING AVENUE,,0,1,0,1,0,0,0,0,Unspecified,,,,,224727,PASSENGER VEHICLE,,,,
08/01/2013,0:11,MANHATTAN,10001,40.7477688,-74.000397,"(40.7477688, -74.000397)",WEST 25 STREET,9 AVENUE,,0,1,0,0,0,0,0,1,Aggressive Driving/Road Rage,Unspecified,Unspecified,,,19735,MOTORCYCLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
07/31/2013,20:02,MANHATTAN,10040,40.8622161,-73.9296942,"(40.8622161, -73.9296942)",SHERMAN AVENUE,ELLWOOD STREET,,0,1,0,1,0,0,0,0,Failure to Yield Right-of-Way,,,,,71663,PASSENGER VEHICLE,,,,
07/31/2013,22:18,MANHATTAN,10022,40.7621793,-73.9661291,"(40.7621793, -73.9661291)",EAST 60 STREET,3 AVENUE,,0,1,0,1,0,0,0,0,Failure to Yield Right-of-Way,,,,,49526,OTHER,,,,
07/30/2013,12:39,QUEENS,11365,40.7330977,-73.8049779,"(40.7330977, -73.8049779)",164 STREET,69 AVENUE,,0,1,0,1,0,0,0,0,Backing Unsafely,,,,,236423,SPORT UTILITY / STATION WAGON,,,,
07/30/2013,1:07,QUEENS,11364,40.7357781,-73.7465392,"(40.7357781, -73.7465392)",SPRINGFIELD BOULEVARD,UNION TURNPIKE,,1,1,0,0,0,0,1,1,Physical Disability,Unspecified,,,,262382,MOTORCYCLE,BUS,,,
07/28/2013,5:10,MANHATTAN,10016,40.7471531,-73.9854954,"(40.7471531, -73.9854954)",EAST 32 STREET,5 AVENUE,,0,1,0,1,0,0,0,0,Unspecified,,,,,29789,PASSENGER VEHICLE,,,,
07/28/2013,5:00,QUEENS,11422,40.6736299,-73.7327734,"(40.6736299, -73.7327734)",MERRICK BOULEVARD,241 STREET,,0,1,0,0,0,0,0,1,Unspecified,,,,,224659,SPORT UTILITY / STATION WAGON,,,,
07/27/2013,22:10,BROOKLYN,11229,40.595921,-73.9410184,"(40.595921, -73.9410184)",NOSTRAND AVENUE,AVENUE W,,0,1,0,1,0,0,0,0,Unspecified,,,,,119571,PASSENGER VEHICLE,,,,
07/27/2013,4:15,,,40.8792309,-73.8176945,"(40.8792309, -73.8176945)",,,,0,1,0,0,0,0,0,1,Physical Disability,Unspecified,,,,2913376,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
07/27/2013,5:05,QUEENS,11418,40.7056666,-73.8184645,"(40.7056666, -73.8184645)",87 AVENUE,VAN WYCK EXPRESSWAY,,0,1,0,1,0,0,0,0,Unspecified,,,,,236395,PASSENGER VEHICLE,,,,
07/26/2013,2:38,BRONX,10460,40.8354522,-73.8822264,"(40.8354522, -73.8822264)",WEST FARMS ROAD,EAST 174 STREET,,0,1,0,0,0,0,0,1,Traffic Control Disregarded,,,,,79948,PASSENGER VEHICLE,,,,
07/26/2013,16:40,BROOKLYN,11236,40.6500214,-73.9155461,"(40.6500214, -73.9155461)",EAST 91 STREET,AVENUE B,,0,1,0,0,0,0,0,1,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,,138676,MOTORCYCLE,PASSENGER VEHICLE,UNKNOWN,PASSENGER VEHICLE,
07/22/2013,12:17,QUEENS,11421,40.6912455,-73.8508783,"(40.6912455, -73.8508783)",WOODHAVEN BOULEVARD,89 AVENUE,,0,1,0,0,0,0,0,1,Unspecified,,,,,206735,PASSENGER VEHICLE,,,,
07/22/2013,12:00,BROOKLYN,11226,40.6548405,-73.9596963,"(40.6548405, -73.9596963)",FLATBUSH AVENUE,CLARKSON AVENUE,,0,1,0,1,0,0,0,0,Driver Inattention/Distraction,,,,,150494,VAN,,,,
07/20/2013,4:28,,,40.7522009,-73.7261217,"(40.7522009, -73.7261217)",,,,1,1,0,0,0,0,1,1,Fatigued/Drowsy,,,,,3079966,SPORT UTILITY / STATION WAGON,,,,
07/18/2013,18:14,QUEENS,11434,40.6715676,-73.784653,"(40.6715676, -73.784653)",ROCKAWAY BOULEVARD,132 AVENUE,,0,1,0,1,0,0,0,0,Unspecified,,,,,270695,SMALL COM VEH(4 TIRES),,,,
07/13/2013,21:14,BROOKLYN,11204,40.6093299,-73.9861304,"(40.6093299, -73.9861304)",BAY PARKWAY,73 STREET,,0,1,0,1,0,0,0,0,Unspecified,,,,,124028,PASSENGER VEHICLE,,,,
07/11/2013,5:28,QUEENS,11422,40.6656299,-73.7392073,"(40.6656299, -73.7392073)",SUNRISE HIGHWAY,BROOKVILLE BOULEVARD,,0,1,0,0,0,0,0,1,Unspecified,,,,,224432,UNKNOWN,,,,
07/10/2013,21:20,BRONX,10467,40.8595831,-73.8665266,"(40.8595831, -73.8665266)",ASTOR AVENUE,CRUGER AVENUE,,0,1,0,1,0,0,0,0,Unspecified,,,,,105281,PASSENGER VEHICLE,,,,
07/07/2013,2:44,BROOKLYN,11230,40.6241708,-73.9704715,"(40.6241708, -73.9704715)",OCEAN PARKWAY,AVENUE J,,2,1,0,0,0,0,2,1,Traffic Control Disregarded,,,,,132900,PASSENGER VEHICLE,,,,
07/07/2013,19:38,QUEENS,11364,40.7533324,-73.7681322,"(40.7533324, -73.7681322)",50 AVENUE,212 STREET,,1,1,0,0,0,0,1,1,Physical Disability,Unspecified,,,,262199,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/07/2013,23:41,,,,,,PELHAM PARKWAY SOUTH,WALLACE AVENUE,,0,1,0,0,0,0,0,1,Unspecified,,,,,105263,SPORT UTILITY / STATION WAGON,MOTORCYCLE,,,
07/06/2013,16:30,,,,,,HOOPER STREET,BROADWAY,,0,1,0,1,0,0,0,0,Unspecified,,,,,196361,VAN,,,,
07/05/2013,0:26,BROOKLYN,11217,40.6797343,-73.9743118,"(40.6797343, -73.9743118)",FLATBUSH AVENUE,ST MARKS AVENUE,,0,1,0,1,0,0,0,0,Unspecified,,,,,177924,PASSENGER VEHICLE,,,,
07/02/2013,16:22,MANHATTAN,10028,40.7723521,-73.9466568,"(40.7723521, -73.9466568)",EAST END AVENUE,EAST 82 STREET,,0,1,0,1,0,0,0,0,Unspecified,,,,,49207,PASSENGER VEHICLE,,,,
